2021-07-05 23:01:39,655 INFO    : log id: 20210705_230139
2021-07-05 23:01:39,655 INFO    : source domain: data/datasets/train_val/train
2021-07-05 23:01:39,655 INFO    : target domain: data/datasets/NEU-CLS
2021-07-05 23:01:39,655 INFO    : ##############################
2021-07-05 23:20:13,777 INFO    : epoch 161: train D loss: 0.6932, train F loss: 2.2524, source_acc 0.1283, target_acc 16.6111
2021-07-05 23:20:20,659 INFO    : epoch 162: train D loss: 0.6936, train F loss: 2.2415, source_acc 0.1687, target_acc 18.2222
2021-07-05 23:20:27,477 INFO    : epoch 163: train D loss: 0.6931, train F loss: 2.2185, source_acc 0.1720, target_acc 17.8889
2021-07-05 23:20:34,332 INFO    : epoch 164: train D loss: 0.6937, train F loss: 2.2178, source_acc 0.1405, target_acc 16.1111
2021-07-05 23:20:41,073 INFO    : epoch 165: train D loss: 0.6932, train F loss: 2.2291, source_acc 0.1521, target_acc 16.3333
2021-07-05 23:20:47,917 INFO    : epoch 166: train D loss: 0.6927, train F loss: 2.2009, source_acc 0.1748, target_acc 16.5556
2021-07-05 23:20:54,744 INFO    : epoch 167: train D loss: 0.6936, train F loss: 2.1999, source_acc 0.1527, target_acc 15.2778
2021-07-05 23:21:01,669 INFO    : epoch 168: train D loss: 0.6935, train F loss: 2.1863, source_acc 0.1764, target_acc 14.1667
2021-07-05 23:21:08,504 INFO    : epoch 169: train D loss: 0.6933, train F loss: 2.1830, source_acc 0.1770, target_acc 15.8333
2021-07-05 23:21:15,322 INFO    : epoch 170: train D loss: 0.6927, train F loss: 2.1941, source_acc 0.1632, target_acc 15.8889
2021-07-05 23:21:22,155 INFO    : epoch 171: train D loss: 0.6926, train F loss: 2.2046, source_acc 0.1648, target_acc 17.3889
2021-07-05 23:21:29,046 INFO    : epoch 172: train D loss: 0.6939, train F loss: 2.1937, source_acc 0.1704, target_acc 18.3333
2021-07-05 23:21:35,905 INFO    : epoch 173: train D loss: 0.6927, train F loss: 2.1683, source_acc 0.1903, target_acc 17.4444
2021-07-05 23:21:42,751 INFO    : epoch 174: train D loss: 0.6937, train F loss: 2.2126, source_acc 0.1903, target_acc 17.3333
2021-07-05 23:21:49,720 INFO    : epoch 175: train D loss: 0.6933, train F loss: 2.1999, source_acc 0.1958, target_acc 16.4444
2021-07-05 23:21:56,526 INFO    : epoch 176: train D loss: 0.6935, train F loss: 2.2040, source_acc 0.1930, target_acc 17.2778
2021-07-05 23:22:03,369 INFO    : epoch 177: train D loss: 0.6934, train F loss: 2.2066, source_acc 0.1814, target_acc 16.1111
2021-07-05 23:22:10,227 INFO    : epoch 178: train D loss: 0.6935, train F loss: 2.1876, source_acc 0.1997, target_acc 16.1111
2021-07-05 23:22:17,073 INFO    : epoch 179: train D loss: 0.6930, train F loss: 2.1510, source_acc 0.1991, target_acc 16.6667
2021-07-05 23:22:23,870 INFO    : epoch 180: train D loss: 0.6935, train F loss: 2.2200, source_acc 0.1272, target_acc 13.9444
2021-07-05 23:22:30,926 INFO    : epoch 181: train D loss: 0.6930, train F loss: 2.2416, source_acc 0.1333, target_acc 15.5000
2021-07-05 23:22:37,794 INFO    : epoch 182: train D loss: 0.6932, train F loss: 2.2061, source_acc 0.1460, target_acc 14.8333
